"C0000100","C0000200","C0005300","C0005400","C0005700","Y1755100","Y1756200","Y2036100","Y2037200","Y2267000","Y2360600"
56301,563,3,2,1979,99,-7,-7,-7,458,-7
56302,563,3,2,1982,7,-7,-7,-7,458,-7
56303,563,3,2,1991,-7,-7,-7,-7,458,7
56701,567,3,2,1993,-7,-7,-7,-7,458,-7
56702,567,3,1,1995,-7,-7,-7,-7,458,-7
56801,568,3,2,1991,-7,-7,-7,-7,458,12
57201,572,3,2,1986,-7,-7,-7,-7,458,-7
57401,574,3,2,1988,-7,-7,-7,-7,458,-7
57601,576,3,2,1990,-7,-7,-7,-7,458,99
57602,576,3,2,1992,-7,-7,-7,-7,458,-7
57603,576,3,2,1994,-7,-7,-7,-7,458,-7
57604,576,3,1,1998,-7,-7,-7,-7,458,-7
57901,579,3,2,1988,99,-7,99,8000,458,15
57902,579,3,2,1992,-7,-7,-7,-7,458,-7
58201,582,3,1,1986,0,-7,6,-7,458,25
58501,585,3,1,1979,-7,-7,-7,-7,458,-7
58502,585,3,1,1980,-7,-7,-7,-7,458,-7
58503,585,3,2,1983,-7,-7,-7,-7,458,-7
58504,585,3,1,1989,-7,-7,-7,-7,458,-7
58505,585,3,1,1991,-7,-7,-7,-7,458,-7
58801,588,3,2,1979,99,-7,99,-7,458,-7
58802,588,3,2,1981,-7,-7,-7,-7,458,-7
58803,588,3,1,1989,-7,-7,-7,-7,458,-7
58804,588,3,1,1993,-7,-7,-7,-7,458,-7
58901,589,3,2,1980,-7,-7,-7,-7,458,-7
58902,589,3,2,1998,-7,-7,-7,-7,458,-7
59001,590,3,2,1978,-7,-7,-7,-7,458,-7
59002,590,3,1,1979,99,-7,7,1300,458,-7
59003,590,3,1,1981,-7,-7,-7,-7,458,-7
59004,590,3,1,1983,-7,-7,-7,-7,458,-7
59301,593,1,1,1973,-7,-7,-7,-7,458,-7
59302,593,1,1,1975,-7,-7,-7,-7,458,-7
60401,604,3,1,1983,9,-7,-7,-7,458,-7
60402,604,3,1,1990,-7,-7,-7,-7,458,9
60403,604,3,1,1993,-7,-7,-7,-7,458,-7
60404,604,3,1,1995,-7,-7,-7,-7,458,-7
60801,608,3,1,1986,7,3000,24,-7,458,24
60802,608,3,1,1990,-7,-7,-7,-7,458,0
60803,608,3,2,1993,-7,-7,-7,-7,458,-7
61101,611,3,1,1983,22,-7,21,1800,458,21
61102,611,3,2,1986,15,-7,5,-7,458,15
61401,614,1,2,1978,-7,-7,99,20000,458,-7
61402,614,1,1,1982,9,2500,-7,-7,458,7
61501,615,3,1,1983,0,-7,-7,-7,458,-7
61502,615,3,1,1988,-7,-7,99,-7,458,8
61801,618,3,1,1977,-7,-7,-7,-7,458,-7
61802,618,3,2,1980,0,-7,-7,-7,458,99
61803,618,3,1,1991,-7,-7,-7,-7,458,-7
61901,619,3,2,1975,-7,-7,-7,-7,458,-7
61902,619,3,2,1978,-7,-7,-7,-7,458,-7
61903,619,3,2,1980,30,-7,-7,-7,458,30
61904,619,3,1,1982,-7,-7,-7,-7,458,-7
61905,619,3,2,1985,-7,-7,-7,-7,458,-7
61906,619,3,2,1988,-7,-7,7,-7,458,-7
62101,621,2,2,1987,-7,-7,-7,-7,458,-7
62102,621,2,1,1989,-7,-7,-7,-7,458,-7
62103,621,2,2,1994,-7,-7,-7,-7,458,-2
62201,622,2,2,1989,-7,-7,16,-7,458,15
62202,622,2,1,1996,-7,-7,-7,-7,458,-7
62203,622,2,2,2004,-7,-7,-7,-7,458,-7
62301,623,2,2,1979,-7,-7,-7,-7,458,-7
62302,623,2,2,1983,-7,-7,-7,-7,458,22
62701,627,3,2,1976,-7,-7,-7,-7,458,-7
62702,627,3,2,1979,-7,-7,-7,-7,458,-7
62703,627,3,1,1989,-7,-7,-7,-7,458,-7
62704,627,3,2,1990,-7,-7,-7,-7,458,-7
63201,632,3,2,1978,-7,-7,-7,-7,458,-7
63202,632,3,2,1980,-7,-7,21,-7,458,21
63203,632,3,1,1987,-7,-7,-7,-7,458,-7
63401,634,3,1,1984,-7,-7,-7,-7,458,-7
63402,634,3,1,1987,-7,-7,-7,-7,458,-7
63403,634,3,1,1990,-7,-7,-7,-7,458,-7
63501,635,3,1,1979,-7,-7,-7,-7,458,-7
63502,635,3,2,1982,14,-7,-7,-7,458,-7
64001,640,3,2,1985,28,-7,6,-2,458,26
64002,640,3,1,1989,-7,-7,-7,-7,458,7
64201,642,3,2,1988,-7,-7,-7,-7,458,-7
64202,642,3,1,1989,-7,-7,-7,-7,458,-7
64301,643,3,2,1994,-7,-7,-7,-7,458,-7
64801,648,3,1,1984,-7,-7,28,-7,458,-7
65001,650,3,1,1992,-7,-7,-7,-7,458,-7
65002,650,3,1,1994,-7,-7,-7,-7,458,-7
65401,654,3,2,1987,0,-7,-7,-7,458,12
65601,656,3,2,1989,-7,-7,7,-7,458,7
65602,656,3,1,1992,-7,-7,-7,-7,458,-7
65701,657,3,2,1996,-7,-7,-7,-7,458,-7
65702,657,3,1,1999,-7,-7,-7,-7,458,-7
66001,660,3,2,1988,-7,-7,-7,-7,458,-7
66002,660,3,1,1990,-7,-7,-7,-7,458,-7
66003,660,3,2,1993,-7,-7,-7,-7,458,-7
66201,662,3,1,1989,-7,-7,-7,-7,458,-7
66202,662,3,2,1991,-7,-7,-7,-7,458,-7
66401,664,3,2,1988,-7,-7,12,18000,458,12
66402,664,3,2,1993,-7,-7,-7,-7,458,-7
66501,665,3,2,1999,-7,-7,-7,-7,458,-7
66502,665,3,2,2001,-7,-7,-7,-7,458,-7
66801,668,3,2,1983,-7,-7,32,-7,458,32
66802,668,3,1,1988,-7,-7,-7,-7,458,-7
66803,668,3,2,1990,-7,-7,-7,-7,458,99
66804,668,3,1,1992,-7,-7,-7,-7,458,99
66805,668,3,1,2005,-7,-7,-7,-7,458,-7
67701,677,2,2,1985,22,-2,21,-2,458,-7
67702,677,2,1,1989,-7,-7,7,7000,458,0
67703,677,2,2,1991,-7,-7,-7,-7,458,-7
67704,677,2,2,1991,-7,-7,-7,-7,458,5
68801,688,3,2,1986,-7,-7,7,-7,458,12
68802,688,3,2,1989,-7,-7,-7,-7,458,0
68901,689,3,2,1986,-7,-7,-7,-7,458,-7
68902,689,3,2,1992,-7,-7,-7,-7,458,-7
68903,689,3,1,2001,-7,-7,-7,-7,458,-7
69101,691,3,1,1984,-7,-7,-7,-7,458,-7
69102,691,3,1,1985,-7,-7,-7,-7,458,-7
69103,691,3,2,1989,-7,-7,-7,-7,458,-7
69201,692,3,2,1981,-7,-7,-7,-7,458,99
69202,692,3,1,1985,-7,-7,-7,-7,458,-7
69401,694,3,2,1978,-7,-7,-7,-7,458,-7
69402,694,3,1,1980,-7,-7,-7,-7,458,-7
69403,694,3,1,1984,-7,-7,-7,-7,458,-7
69404,694,3,1,1986,-7,-7,-7,-7,458,-7
69601,696,3,2,1980,99,600,-7,-7,458,-7
69801,698,3,1,1977,-7,-7,-7,-7,458,-7
69802,698,3,1,1981,-7,-7,-7,-7,458,13
70301,703,3,1,1980,-7,-7,-7,-7,458,9
70302,703,3,1,1986,0,-7,99,-7,458,99
70303,703,3,1,1992,-7,-7,-7,-7,458,-7
70401,704,3,1,1980,-7,-7,-7,-7,458,-7
70402,704,3,2,1984,-7,-7,-7,-7,458,-7
70601,706,3,2,1976,-7,-7,-7,-7,458,-7
70602,706,3,2,1979,-7,-7,-7,-7,458,-7
70603,706,3,2,1985,99,-7,7,-7,458,7
70604,706,3,2,1987,-7,-7,21,-7,458,32
70605,706,3,2,1992,-7,-7,-7,-7,458,-7
70801,708,3,1,1980,-7,-7,-7,-7,458,-7
71201,712,3,2,1983,-7,-7,-7,-7,458,21
71202,712,3,1,1986,-7,-7,-7,-7,458,-7
71301,713,3,1,1987,-7,-7,-7,-7,458,-7
71302,713,3,2,1988,-7,-7,-7,-7,458,-7
72001,720,3,1,1980,-7,-7,-7,-7,458,13
72002,720,3,2,1982,-7,-7,-7,-7,458,-7
72101,721,3,2,1986,-7,-7,-7,-7,458,-7
72102,721,3,1,1989,-7,-7,-7,-7,458,-7
72401,724,3,1,1985,24,-7,24,6000,458,24
72402,724,3,1,1988,-7,-7,7,2000,458,32
72601,726,3,1,1982,-7,-7,-7,-7,458,-7
72602,726,3,1,1989,-7,-7,-7,-7,458,-7
72603,726,3,2,1994,-7,-7,-7,-7,458,-7
73301,733,3,2,1985,-7,-7,-7,-7,458,-7
73302,733,3,2,1985,-7,-7,-7,-7,458,22
73303,733,3,2,1989,-7,-7,-7,-7,458,-7
73304,733,3,1,1991,-7,-7,-7,-7,458,7
73601,736,3,1,1984,99,-7,-7,-7,458,-7
73602,736,3,1,1987,-7,-7,-7,-7,458,-7
73901,739,3,1,1978,-7,-7,-7,-7,458,-7
73902,739,3,1,1980,-7,-7,-7,-7,458,-7
73903,739,3,2,1987,2,-7,2,-7,458,2
74001,740,3,1,1983,-7,-7,-7,-7,458,-7
74301,743,3,1,1992,-7,-7,-7,-7,458,-7
74302,743,3,2,1992,-7,-7,-7,-7,458,-7
74401,744,2,1,1980,99,5500,-7,-7,458,7
74402,744,2,1,2001,-7,-7,-7,-7,458,-7
74601,746,3,1,1987,-7,-7,-7,-7,458,-7
74602,746,3,1,1990,-7,-7,-7,-7,458,-7
75201,752,3,1,1989,-7,-7,13,-7,458,13
75202,752,3,2,1994,-7,-7,-7,-7,458,-7
75501,755,1,2,1978,12,-7,-7,-7,458,-7
75502,755,1,2,1981,-7,-7,-7,-7,458,-7
75503,755,1,2,1990,-7,-7,-7,-7,458,21
75601,756,1,2,1983,7,-7,99,-7,458,32
75602,756,1,1,1984,99,2000,99,-7,458,-7
75603,756,1,2,1990,-7,-7,-7,-7,458,0
75604,756,1,2,1992,-7,-7,-7,-7,458,-7
75605,756,1,1,2001,-7,-7,-7,-7,458,-7
75701,757,2,1,1980,0,-7,-7,-7,458,-7
75702,757,2,1,1994,-7,-7,-7,-7,458,-7
75801,758,2,2,1983,21,1000,21,-7,458,21
75901,759,2,1,1977,-7,-7,-7,-7,458,-7
75902,759,2,2,1982,-7,-7,-7,-7,458,7
75903,759,2,2,1993,-7,-7,-7,-7,458,-7
75904,759,2,1,1996,-7,-7,-7,-7,458,-7
76101,761,3,1,1979,17,6000,-7,-7,458,-7
76102,761,3,1,1983,-7,-7,-7,-7,458,-7
76103,761,3,1,1993,-7,-7,-7,-7,458,-7
76401,764,1,1,1982,-7,-7,-7,-7,458,-7
76402,764,1,1,1986,22,4000,99,5500,458,12
76403,764,1,1,1987,-7,-7,-7,-7,458,9
76404,764,1,1,1988,-7,-7,20,2000,458,20
76405,764,1,1,1991,-7,-7,-7,-7,458,-7
76801,768,3,2,1979,-7,-7,-7,-7,458,-7
76802,768,3,1,1987,-7,-7,7,3000,458,7
76803,768,3,2,1989,-7,-7,-7,-7,458,21
76804,768,3,1,1993,-7,-7,-7,-7,458,-7
77001,770,3,1,1980,-7,-7,-7,-7,458,-7
77002,770,3,2,1983,-7,-7,-7,-7,458,-7
77501,775,3,2,1985,15,36000,15,-7,458,-7
77502,775,3,1,1986,0,-7,9,-7,458,9
77503,775,3,1,1986,7,-7,7,-7,458,7
77901,779,3,2,1988,-7,-7,21,-7,458,-7
78301,783,1,1,1981,-7,-7,-7,-7,458,-7
78501,785,3,2,1987,-7,-7,-7,-7,458,-7
78701,787,3,2,1986,-7,-7,-7,-7,458,-7
78801,788,3,1,1998,-7,-7,-7,-7,458,-7
78901,789,3,2,1981,-7,-7,22,-7,458,-7
79001,790,3,1,1991,-7,-7,-7,-7,458,-7
79201,792,3,2,1982,21,-7,21,-7,458,21
79202,792,3,1,1985,99,-7,9,-7,458,99
79203,792,3,1,1989,-7,-7,-7,-7,458,99
79204,792,3,2,1997,-7,-7,-7,-7,458,-7
80101,801,3,2,1981,16,1750,20,3500,458,20
80102,801,3,2,1984,7,-7,22,2000,458,99
80103,801,3,1,1987,-7,-7,99,-7,458,-7
80301,803,3,2,1981,-7,-7,-2,-7,458,0
80302,803,3,1,1987,-7,-7,-7,-7,458,-7
80303,803,3,2,1989,-7,-7,-7,-7,458,-7
80304,803,3,2,1996,-7,-7,-7,-7,458,-7
80305,803,3,2,1998,-7,-7,-7,-7,458,-7
80306,803,3,2,2001,-7,-7,-7,-7,458,-7
80401,804,3,1,1986,-7,-7,-7,-7,458,-7
80402,804,3,2,1987,-7,-7,-7,-7,458,-7
80501,805,3,1,1994,-7,-7,-7,-7,458,-7
81001,810,3,2,1989,-7,-7,8,-7,458,99
81101,811,3,2,1993,-7,-7,-7,-7,458,-7
81201,812,3,2,1985,99,-7,99,-7,458,7
81202,812,3,1,1987,-7,-7,13,-7,458,99
81203,812,3,2,1990,-7,-7,-7,-7,458,22
81204,812,3,1,1993,-7,-7,-7,-7,458,-7
81401,814,3,1,1982,-7,-7,0,-7,458,-7
81402,814,3,1,1985,-7,-7,-7,-7,458,-7
81601,816,3,1,1990,-7,-7,-7,-7,458,-7
81602,816,3,1,1994,-7,-7,-7,-7,458,-7
82001,820,3,1,1996,-7,-7,-7,-7,458,-7
82401,824,3,2,1993,-7,-7,-7,-7,458,-7
82801,828,3,2,1990,-7,-7,-7,-7,458,30
82802,828,3,1,1991,-7,-7,-7,-7,458,-7
82901,829,3,2,1988,-7,-7,99,-7,458,31
82902,829,3,1,1993,-7,-7,-7,-7,458,-7
83001,830,2,2,1979,-7,-7,-7,-7,458,-7
83101,831,2,2,1984,8,-7,7,-7,458,7
83102,831,2,2,1987,0,-7,7,2000,458,7
83103,831,2,2,1992,-7,-7,-7,-7,458,-7
83104,831,2,2,1998,-7,-7,-7,-7,458,-7
83401,834,2,2,1983,-7,-7,22,3500,458,7
83402,834,2,2,1988,-7,-7,22,3500,458,99
83403,834,2,2,1992,-7,-7,-7,-7,458,-7
83501,835,2,1,1985,-7,-7,-7,-7,458,-7
83502,835,2,2,1986,22,2300,22,4000,458,22
83601,836,1,1,1979,-7,-7,-7,-7,458,-7
83602,836,1,1,1988,-7,-7,-7,-7,458,-7
83603,836,1,1,1991,-7,-7,-7,-7,458,-7
83901,839,2,2,1993,-7,-7,-7,-7,458,-7
84001,840,2,2,1977,-7,-7,-7,-7,458,-7
84002,840,2,2,1982,-7,-7,-7,-7,458,-7
84101,841,3,1,1981,-7,-7,-7,-7,458,-7
84102,841,3,2,1986,-7,-7,-7,-7,458,-7
84201,842,3,2,1978,-7,-7,-7,-7,458,-7
84301,843,3,2,1982,21,-7,-7,-7,458,-7
84501,845,3,2,1976,-7,-7,-7,-7,458,-7
84502,845,3,1,1979,-7,-7,-7,-7,458,-7
84503,845,3,2,1986,-7,-7,-7,-7,458,-7
84801,848,3,2,1979,-7,-7,-7,-7,458,-7
85201,852,3,1,1981,13,-7,-7,-7,458,-7
85401,854,3,1,1985,12,-7,99,-7,458,10
85402,854,3,1,1990,-7,-7,-7,-7,458,-7
85403,854,3,1,1992,-7,-7,-7,-7,458,-7
85404,854,3,2,1999,-7,-7,-7,-7,458,-7
85501,855,3,1,1983,99,-7,-7,-7,458,-7
85502,855,3,1,1986,-7,-7,99,-7,458,-7
85601,856,3,2,1983,-7,-7,-7,-7,458,-7
85602,856,3,1,1985,-7,-7,-7,-7,458,-7
85603,856,3,1,1986,-7,-7,-7,-7,458,-7
86201,862,3,2,1978,-7,-7,12,-7,458,-7
86202,862,3,1,1981,-7,-7,-7,-7,458,-7
86601,866,3,2,1985,-7,-7,-7,-7,458,-7
86602,866,3,1,1987,-7,-7,-7,-7,458,-7
86603,866,3,2,1997,-7,-7,-7,-7,458,-7
86701,867,3,1,1996,-7,-7,-7,-7,458,-7
86901,869,3,1,1990,-7,-7,-7,-7,458,-7
86902,869,3,1,1988,-7,-7,-7,-7,458,-7
87501,875,3,1,1991,-7,-7,-7,-7,458,-7
87601,876,3,2,1989,-7,-7,-7,-7,458,-7
87602,876,3,2,1992,-7,-7,-7,-7,458,-7
87603,876,3,2,1995,-7,-7,-7,-7,458,-7
87604,876,3,1,1998,-7,-7,-7,-7,458,-7
87901,879,3,2,1994,-7,-7,-7,-7,458,-7
87902,879,3,2,1997,-7,-7,-7,-7,458,-7
88001,880,3,2,1982,30,-7,-7,-7,458,-7
88002,880,3,1,1984,7,-7,7,-7,458,-7
88003,880,3,2,1986,7,-7,7,-7,458,7
88601,886,3,2,1996,-7,-7,-7,-7,458,-7
88602,886,3,2,1999,-7,-7,-7,-7,458,-7
88701,887,3,1,1987,99,2500,0,15000,458,12
88702,887,3,1,1990,-7,-7,-7,-7,458,1
88901,889,3,2,1979,-7,-7,-7,-7,458,-7
88902,889,3,1,1984,-7,-7,-7,-7,458,-7
89301,893,3,1,1984,99,-7,7,1900,458,7
89302,893,3,1,1986,0,-7,99,-7,458,-7
89303,893,3,1,1991,-7,-7,-7,-7,458,0
89401,894,3,2,1981,-7,-7,-7,-7,458,-7
89402,894,3,2,1983,-7,-7,-7,-7,458,-7
89403,894,3,2,1985,-7,-7,-7,-7,458,-7
89501,895,3,2,1992,-7,-7,-7,-7,458,-7
89502,895,3,1,1996,-7,-7,-7,-7,458,-7
89601,896,3,1,1987,0,-7,-7,-7,458,33
89602,896,3,2,1994,-7,-7,-7,-7,458,-7
89801,898,3,2,1989,-7,-7,-7,-7,458,15
89802,898,3,1,1991,-7,-7,-7,-7,458,-7
89803,898,3,2,1995,-7,-7,-7,-7,458,-7
90001,900,3,1,1988,-7,-7,27,13000,458,27
90002,900,3,2,1990,-7,-7,-7,-7,458,0
90003,900,3,1,1996,-7,-7,-7,-7,458,-7
90004,900,3,1,1997,-7,-7,-7,-7,458,-7
90401,904,3,1,1991,-7,-7,-7,-7,458,-7
90601,906,3,2,1995,-7,-7,-7,-7,458,-7
90602,906,3,1,1996,-7,-7,-7,-7,458,-7
90603,906,3,1,1998,-7,-7,-7,-7,458,-7
91201,912,3,2,1984,7,-7,-7,-7,458,-7
91202,912,3,1,1987,7,-7,99,4000,458,99
91401,914,1,2,1991,-7,-7,-7,-7,458,-7
91402,914,1,1,1993,-7,-7,-7,-7,458,-7
91801,918,3,2,1987,-7,-7,-7,-7,458,-7
92301,923,3,1,1983,-2,5000,0,-7,458,-7
92302,923,3,1,1987,-7,-7,99,-7,458,24
92303,923,3,2,1989,-7,-7,-7,-7,458,-7
92801,928,3,1,1981,-7,-7,25,-7,458,25
92802,928,3,2,1984,99,12000,8,-7,458,-7
93001,930,1,1,1976,-7,-7,-7,-7,458,-7
93002,930,1,1,1976,-7,-7,-7,-7,458,-7
93003,930,1,2,1979,-7,-7,-7,-7,458,-7
93004,930,1,2,1981,-7,-7,-7,-7,458,-7
93201,932,3,2,1977,-7,-7,-7,-7,458,-7
93202,932,3,2,1980,-7,-7,-7,-7,458,-7
93203,932,3,1,1989,-7,-7,10,4500,458,99
93501,935,3,2,1984,31,2000,31,-7,458,-7
93502,935,3,2,1985,30,3500,30,-2,458,30
93503,935,3,1,1988,-7,-7,-7,-7,458,-7
93601,936,3,1,1986,99,-7,4,-7,458,-7
93602,936,3,1,1989,-7,-7,13,35000,458,13
93603,936,3,1,1992,-7,-7,-7,-7,458,-7
93901,939,3,1,1979,-7,-7,-7,-7,458,-7
93902,939,3,2,1981,-7,-7,-7,-7,458,-7
93903,939,3,1,1984,-7,-7,-7,-7,458,-7
93904,939,3,2,1986,-7,-7,-7,-7,458,-7
94001,940,3,2,1982,-7,-7,-7,-7,458,-7
94002,940,3,1,1984,99,-2,15,-7,458,-7
94201,942,3,1,1988,-7,-7,22,-7,458,28
94202,942,3,2,1991,-7,-7,-7,-7,458,-7
94901,949,3,2,1983,8,7000,8,8000,458,14
94902,949,3,1,1984,-7,-7,-7,-7,458,-7
95001,950,3,1,1995,-7,-7,-7,-7,458,-7
95201,952,3,1,1982,-7,-7,-7,-7,458,-7
95301,953,3,2,1978,-7,-7,-7,-7,458,-7
95302,953,3,1,1984,-7,-7,-7,-7,458,-7
95401,954,3,1,1998,-7,-7,-7,-7,458,-7
95402,954,3,1,2000,-7,-7,-7,-7,458,-7
96201,962,3,2,1983,-7,-7,-7,-7,458,12
96202,962,3,1,1984,-7,-7,-7,-7,458,-7
96203,962,3,1,1987,-7,-7,-7,-7,458,-7
96401,964,3,2,1991,-7,-7,-7,-7,458,-7
96601,966,3,2,1997,-7,-7,-7,-7,458,-7
96602,966,3,1,2001,-7,-7,-7,-7,458,-7
96701,967,3,1,1991,-7,-7,-7,-7,458,99
96702,967,3,1,1993,-7,-7,-7,-7,458,-7
97101,971,3,2,1993,-7,-7,-7,-7,458,-7
97102,971,3,1,1995,-7,-7,-7,-7,458,-7
97401,974,3,1,1989,-7,-7,0,-7,458,6
97402,974,3,1,1991,-7,-7,-7,-7,458,99
97501,975,3,2,1982,-7,-7,-7,-7,458,-7
97502,975,3,1,1985,-7,-7,-7,-7,458,-7
97801,978,3,2,1984,6,-7,-7,-7,458,-7
97802,978,3,2,1987,30,-2,12,5000,458,12
97901,979,3,1,1981,-7,-7,-7,-7,458,-7
97902,979,3,1,1984,-7,-7,-7,-7,458,-7
98101,981,3,1,1986,7,13000,99,12000,458,99
98102,981,3,2,1989,-7,-7,-7,-7,458,20
98601,986,2,2,1981,-7,-7,-7,-7,458,-7
98801,988,2,1,1975,-7,-7,-7,-7,458,-7
99201,992,3,2,1977,-7,-7,-7,-7,458,12
99202,992,3,1,1979,12,6000,12,-7,458,-7
99203,992,3,1,1981,7,7000,7,-7,458,-7
99501,995,3,2,1971,-7,-7,-7,-7,458,-7
99502,995,3,1,1979,-7,-7,-7,-7,458,-7
99801,998,3,1,1982,-7,-7,-7,-7,458,-7
99802,998,3,2,1987,-7,-7,-7,-7,458,11
99803,998,3,1,1989,-7,-7,-7,-7,458,33
99804,998,3,1,1995,-7,-7,-7,-7,458,-7
99805,998,3,2,1998,-7,-7,-7,-7,458,-7
99901,999,3,1,1984,15,-7,11,-7,458,-7
99902,999,3,1,1986,-7,-7,17,-7,458,17
100501,1005,3,1,1979,13,-7,-7,-7,458,-7
100502,1005,3,1,1981,-7,-7,9,6500,458,4
100503,1005,3,2,1986,-7,-7,-7,-7,458,-7
100504,1005,3,2,1988,-7,-7,-7,-7,458,-7
100505,1005,3,2,1989,-7,-7,-7,-7,458,-7
100801,1008,3,2,1976,-7,-7,-7,-7,458,-7
100901,1009,3,1,1976,-7,-7,-7,-7,458,-7
101501,1015,3,2,1984,0,-7,13,-7,458,-7
101502,1015,3,1,1986,-7,-7,-7,-7,458,99
101503,1015,3,2,1991,-7,-7,-7,-7,458,-7
101504,1015,3,1,1996,-7,-7,-7,-7,458,-7
101601,1016,3,1,1995,-7,-7,-7,-7,458,-7
101701,1017,3,2,1989,-7,-7,7,-7,458,7
101702,1017,3,1,1992,-7,-7,-7,-7,458,-7
101801,1018,3,1,1992,-7,-7,-7,-7,458,-7
101802,1018,3,2,1995,-7,-7,-7,-7,458,-7
101901,1019,3,1,1999,-7,-7,-7,-7,458,-7
101902,1019,3,2,2002,-7,-7,-7,-7,458,-7
101903,1019,3,1,2005,-7,-7,-7,-7,458,-7
102401,1024,3,2,1991,-7,-7,-7,-7,458,21
102501,1025,2,1,1973,-7,-7,-7,-7,458,-7
102502,1025,2,1,1976,-7,-7,-7,-7,458,-7
102503,1025,2,1,1980,-7,-7,-7,-7,458,-7
102504,1025,2,2,1982,12,-7,12,4800,458,12
102505,1025,2,1,1983,-7,-7,-7,-7,458,-7
103001,1030,2,1,1979,-7,-7,-7,-7,458,-7
103002,1030,2,2,1983,-7,-7,-7,-7,458,-7
103003,1030,2,2,1987,-7,-7,21,-7,458,22
103004,1030,2,2,1996,-7,-7,-7,-7,458,-7
103301,1033,2,1,1985,-7,-7,-7,-7,458,-7
103302,1033,2,1,1989,-7,-7,-7,-7,458,-7
103303,1033,2,1,1993,-7,-7,-7,-7,458,-7
103304,1033,2,1,2005,-7,-7,-7,-7,458,-7
103401,1034,2,1,1973,-7,-7,-7,-7,458,-7
103402,1034,2,2,1976,-7,-7,-7,-7,458,-7
103403,1034,2,1,1978,-7,-7,-7,-7,458,-7
103501,1035,3,2,1984,12,-7,12,-7,458,30
103502,1035,3,2,1985,-7,-7,-7,-7,458,-7
103601,1036,3,2,1996,-7,-7,-7,-7,458,-7
103801,1038,3,1,1991,-7,-7,-7,-7,458,1
103802,1038,3,1,1994,-7,-7,-7,-7,458,-7
103901,1039,3,1,1988,-7,-7,-7,-7,458,-7
104001,1040,3,1,1985,-7,-7,-7,-7,458,99
104801,1048,3,1,1977,7,-7,7,-7,458,7
104802,1048,3,2,1980,-7,-7,-7,-7,458,-7
104901,1049,3,2,1992,-7,-7,-7,-7,458,-7
104902,1049,3,1,1999,-7,-7,-7,-7,458,-7
104903,1049,3,1,1999,-7,-7,-7,-7,458,-7
105001,1050,3,1,2002,-7,-7,-7,-7,458,-7
105601,1056,3,1,1980,30,-7,30,10500,458,21
105602,1056,3,2,1984,-7,-7,-7,-7,458,-7
105603,1056,3,2,1991,-7,-7,-7,-7,458,-7
105701,1057,2,2,1973,-7,-7,21,-7,458,-7
105702,1057,2,2,1976,8,-7,7,3000,458,99
105703,1057,2,1,1978,7,-7,-7,-7,458,-7
105704,1057,2,2,1980,-7,-7,-7,-7,458,-7
106301,1063,3,2,1978,-7,-7,-7,-7,458,-7
106302,1063,3,1,1983,99,-7,-7,-7,458,-7
106501,1065,3,1,1984,7,10000,7,-7,458,7
106502,1065,3,1,1988,-7,-7,11,8000,458,11
106503,1065,3,2,1991,-7,-7,-7,-7,458,-7
106901,1069,3,1,1982,-7,-7,-7,-7,458,7
106902,1069,3,1,1985,-7,-7,-7,-7,458,-7
107001,1070,2,1,1975,-7,-7,-7,-7,458,-7
107002,1070,2,1,1981,-7,-7,-7,-7,458,-7
107003,1070,2,2,1982,-7,-7,-7,-7,458,-7
107101,1071,2,1,1979,21,-7,21,7000,458,-7
107102,1071,2,1,1984,-7,-7,-7,-7,458,-7
107103,1071,2,2,1985,-7,-7,0,7000,458,-2
107401,1074,2,1,1992,-7,-7,-7,-7,458,-7
107601,1076,1,1,1982,99,-7,99,40000,458,7
107701,1077,3,2,1976,-7,-7,-7,-7,458,-7
107702,1077,3,1,1977,-7,-7,-7,-7,458,-7
107703,1077,3,1,1990,-7,-7,-7,-7,458,0
107901,1079,2,1,1980,-7,-7,-7,-7,458,-7
108001,1080,3,1,1987,1,-7,1,-7,458,1
108002,1080,3,1,1990,-7,-7,-7,-7,458,10
108003,1080,3,1,1993,-7,-7,-7,-7,458,-7
108201,1082,3,1,1991,-7,-7,-7,-7,458,-7
108202,1082,3,2,1994,-7,-7,-7,-7,458,-7
108301,1083,3,2,1984,14,-7,-7,-7,458,-7
108302,1083,3,1,1987,25,2000,0,-7,458,-7
108601,1086,3,2,2001,-7,-7,-7,-7,458,-7
108701,1087,3,1,1997,-7,-7,-7,-7,458,-7
108702,1087,3,2,2000,-7,-7,-7,-7,458,-7
108703,1087,3,2,2003,-7,-7,-7,-7,458,-7
108704,1087,3,1,2007,-7,-7,-7,-7,458,-7
108705,1087,3,2,2009,-7,-7,-7,-7,458,-7
108801,1088,3,1,1987,-7,-7,6,-7,458,-7
108802,1088,3,1,1989,-7,-7,-7,-7,458,20
108803,1088,3,1,1991,-7,-7,-7,-7,458,-7
108804,1088,3,2,1993,-7,-7,-7,-7,458,-7
108805,1088,3,2,1998,-7,-7,-7,-7,458,-7
108806,1088,3,2,2003,-7,-7,-7,-7,458,-7
109001,1090,3,2,1980,30,-7,-7,-7,458,21
109002,1090,3,2,1982,-7,-7,21,-7,458,22
109003,1090,3,1,1990,-7,-7,-7,-7,458,-7
109301,1093,3,1,1993,-7,-7,-7,-7,458,-7
109302,1093,3,2,1994,-7,-7,-7,-7,458,-7
109303,1093,3,2,1997,-7,-7,-7,-7,458,-7
